document_use_id;document_id;manifesto_id;municipality;state;ags;party;party_abbreviation;election_year;document_type;program_scope;use_type;filename;source;content_hash;ags_source
USE-c569a12a83df;DOC-1457d52292f6;GLMP-A462ACAE13;Bergisch Gladbach;Nordrhein-Westfalen;05378004;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg20cdu.txt;main;1457d52292f661dafe2e3b1f849e3d8f3bf247044b87c31b137603e9b1a8f6d0;manual_2024_reference
USE-683e8d3a7cd7;DOC-7f73d230dc5d;GLMP-E5D3EAEB4C;Bergisch Gladbach;Nordrhein-Westfalen;05378004;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg20fdp.txt;main;7f73d230dc5d33f0b0805fc21c1017172f66f269c76d9192887e32cd74672ce7;manual_2024_reference
USE-57f3b915ed2b;DOC-98a7d0cde528;GLMP-4E70A6A75E;Bergisch Gladbach;Nordrhein-Westfalen;05378004;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg20gru.txt;main;98a7d0cde528ff17933b6841bd1099cbd4d9422bd770d002e7f39fcd218e74a9;manual_2024_reference
USE-2d5651fd2e19;DOC-d0ea326b6997;GLMP-885C7170AE;Bergisch Gladbach;Nordrhein-Westfalen;05378004;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg20spd.txt;main;d0ea326b69973aef79c282f1cef9b22e3182ddb9b101bd62f943ee2e0aae6844;manual_2024_reference
USE-d87f55462902;DOC-13bb751d99fc;GLMP-431BD4812B;Bielefeld;Nordrhein-Westfalen;05711000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20afd.txt;main;13bb751d99fcd14eba4e45fc53768031ac341e52af5c85f69aa01d5719f3fb58;manual_2024_reference
USE-91c3945c6224;DOC-f978cb43d4e4;GLMP-4D121EA31E;Bielefeld;Nordrhein-Westfalen;05711000;Bündnis für Innovation & Gerechtigkeit;big;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20big.txt;main;f978cb43d4e4837a2f30c097136a586b657681840b0c1948e8dfedfb448f0aa5;manual_2024_reference
USE-450326e27eaf;DOC-9f18bac7ed24;GLMP-222DF45EE0;Bielefeld;Nordrhein-Westfalen;05711000;Bürgergemeinschaft für Bielefeld;bfb;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20bfb.txt;main;9f18bac7ed24178d1b1de0c613ee38313143afd9a968aee2e3079615486008cf;manual_2024_reference
USE-19f86d50f3c8;DOC-eb7495f7f9a1;GLMP-1D6F58E720;Bielefeld;Nordrhein-Westfalen;05711000;Bürgernähe - Initiativen für Bielefeld;wgb;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20wgb.txt;main;eb7495f7f9a1078b4b85417a3901cd86cdbd5180a4f68de0d22751b83d10b6d7;manual_2024_reference
USE-8b93ef8e486d;DOC-a513706bd530;GLMP-7B8C90D9AC;Bielefeld;Nordrhein-Westfalen;05711000;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20cdu.txt;main;a513706bd530705d7480db7ecfc4178633ccb070519e2588ba96f45900e128a8;manual_2024_reference
USE-aae9bdfd9d7c;DOC-b3b73dcde6cd;GLMP-61DDD6EAC4;Bielefeld;Nordrhein-Westfalen;05711000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20lin.txt;main;b3b73dcde6cdc8b23eee6dc6c27fb011fb74c56d02d59bac33f5333aaa17719b;manual_2024_reference
USE-0c4cf5bdbc02;DOC-f8097f1cbdae;GLMP-DCCE53A6B7;Bielefeld;Nordrhein-Westfalen;05711000;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20par.txt;main;f8097f1cbdae8ccb88a0a0753d48a1d5c26c5d8f14f2c52dbc4e7d5e75fe21bb;manual_2024_reference
USE-74e23895652e;DOC-ee52f1ce754e;GLMP-CDEE20D022;Bielefeld;Nordrhein-Westfalen;05711000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20fdp.txt;main;ee52f1ce754e1e9d34c0f3a91f27f96f721c0a2c4a60d873ef3f42bd81aec535;manual_2024_reference
USE-9c8fa76d0ba0;DOC-1bebcecaf316;GLMP-5AEE0F1EEE;Bielefeld;Nordrhein-Westfalen;05711000;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20gru.txt;main;1bebcecaf31618e224153aa15b788dfb91d967d45c766f64e7fc387cc6c30b5d;manual_2024_reference
USE-acf08b329b61;DOC-3cf2d382d9b4;GLMP-AB8DA2591F;Bielefeld;Nordrhein-Westfalen;05711000;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi20spd.txt;main;3cf2d382d9b4f2831cf74d51391fd79dc2ee2d3000b87bdab48daabd7cd86353;manual_2024_reference
USE-45dac85d12f2;DOC-b5fc015c9991;GLMP-37957BB73B;Bochum;Nordrhein-Westfalen;05911000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20afd.txt;main;b5fc015c99912b47ffc55b7b89204e6afbd6157deeef3dfd2d996e7ba136b9ef;manual_2024_reference
USE-c06441a064a0;DOC-b54cd08195e7;GLMP-ED43AE76FB;Bochum;Nordrhein-Westfalen;05911000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20lin.txt;main;b54cd08195e727e0c11a70a872a563c24159b60cc5165ccc80d0e6982cf80a71;manual_2024_reference
USE-9baff5afa92d;DOC-0d5970bc4dd7;GLMP-95C670B103;Bochum;Nordrhein-Westfalen;05911000;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20par.txt;main;0d5970bc4dd741d3d634c61cdb1799977952b66d752543d6bb04b74af431b0c3;manual_2024_reference
USE-d62c439a949f;DOC-f491c242272e;GLMP-9BE8ED4215;Bochum;Nordrhein-Westfalen;05911000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20fdp.txt;main;f491c242272e0d30cf367a45429b6d55fae20e562b928cabb4839a9d4a215115;manual_2024_reference
USE-12744f7f3ca8;DOC-cd8212a1c2be;GLMP-CB8AB59884;Bochum;Nordrhein-Westfalen;05911000;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20gru.txt;main;cd8212a1c2bed6e7ba4a125812f35b82596ae9f581f01482ee8455c03e417b50;manual_2024_reference
USE-9b4236c17803;DOC-26f528747f72;GLMP-88F1F74B2E;Bochum;Nordrhein-Westfalen;05911000;NPD;npd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20npd.txt;main;26f528747f724e738980a104bcaa570e0526b4a35668cac6bf9e304500bbbf78;manual_2024_reference
USE-f99a9148915b;DOC-d9d865c9ded8;GLMP-D703552302;Bochum;Nordrhein-Westfalen;05911000;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20spd.txt;main;d9d865c9ded86fcb776b9fc85b07e80f7d0f362dbc8c7de2da74c35d3e4610f0;manual_2024_reference
USE-986d2e41e226;DOC-4c0f83325695;GLMP-8A66269AA0;Bochum;Nordrhein-Westfalen;05911000;Soziale Liste Bochum;sol;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20sol.txt;main;4c0f83325695d92e4bdc687d021a901de9db775b4a5df41e4ef707d8564aa7fc;manual_2024_reference
USE-5dd6aa325709;DOC-4f0c40e43ce1;GLMP-90C029EE0D;Bochum;Nordrhein-Westfalen;05911000;Unabhängige Wählergemeinschaft (UWG);uwg;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo20uwg.txt;main;4f0c40e43ce1e041201d888aef06cff6bb655b157bb5a3885ad6d72f99259d40;manual_2024_reference
USE-a2f042ad13cd;DOC-81450ec45b5a;GLMP-097834C16A;Bonn;Nordrhein-Westfalen;05314000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20afd.txt;main;81450ec45b5a4b62294317b4fb21f280691d0e6b4fd398d8bd144c528fb53f16;manual_2024_reference
USE-8e9bb6ec209a;DOC-a2ed27a8d060;GLMP-A7A0C6121C;Bonn;Nordrhein-Westfalen;05314000;Bündnis für Innovation & Gerechtigkeit;big;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20big.txt;main;a2ed27a8d0606a38963958eeb13382ec4ef8226f21c668252b781e914f7f74d2;manual_2024_reference
USE-65469a0d11b1;DOC-709843ffc376;GLMP-94CE758705;Bonn;Nordrhein-Westfalen;05314000;Bürger Bund Bonn;bbb;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20bbb.txt;main;709843ffc376796fdd6d987592b2008d5a959610010b0bc80c50ebdd3d73dbbc;manual_2024_reference
USE-3c0b333d5b25;DOC-075e5075b987;GLMP-6465FA710F;Bonn;Nordrhein-Westfalen;05314000;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20cdu.txt;main;075e5075b987c25e563067a0b64ae4545f4b055f6aad9476e7cb1cda92eb9ea5;manual_2024_reference
USE-7487df75cadc;DOC-c426b62f86b5;GLMP-8BDF8282BB;Bonn;Nordrhein-Westfalen;05314000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20lin.txt;main;c426b62f86b567222ab6bd69aa528075dfe46da9c9594d52d023893f561860ca;manual_2024_reference
USE-6e2b43091ab6;DOC-c5d3bcef3e84;GLMP-380E6F948F;Bonn;Nordrhein-Westfalen;05314000;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20par.txt;main;c5d3bcef3e8485a287b256f1c59d582bdfb402df7db831aee1bd81f30ce19c34;manual_2024_reference
USE-a0eb13e99ada;DOC-1d088887acf8;GLMP-3969F9EDEC;Bonn;Nordrhein-Westfalen;05314000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20fdp.txt;main;1d088887acf85f5c14b256ce8ad49eb8f7d2a0cfe69083f5f578410de101a92c;manual_2024_reference
USE-0a123836d98f;DOC-cdbb843eee6f;GLMP-1CAE2EC593;Bonn;Nordrhein-Westfalen;05314000;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20gru.txt;main;cdbb843eee6f320148a2c20d8813ab58efee31e921a0ec5802eda29599f60896;manual_2024_reference
USE-9cc24372455f;DOC-1262bfc9e729;GLMP-B24F82EBD1;Bonn;Nordrhein-Westfalen;05314000;Piraten;pir;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20pir.txt;main;1262bfc9e729b105d528feabc37e94d6f6714e448c53450904d11d994cc7092e;manual_2024_reference
USE-0a0eaa32a931;DOC-a8cbd0bbf2c5;GLMP-706036CA55;Bonn;Nordrhein-Westfalen;05314000;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20spd.txt;main;a8cbd0bbf2c58259dbcbf944368a3f179e933ad913445ce3add12e38b8afd8c8;manual_2024_reference
USE-ed13638b1398;DOC-21ff9596a8f9;GLMP-8F105ADBAC;Bonn;Nordrhein-Westfalen;05314000;Volt;vlt;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn20vlt.txt;main;21ff9596a8f9486378dc416977f5c0706b068592c77c1fcf08501648796a1976;manual_2024_reference
USE-a0246f3ebc59;DOC-d7d5cad24400;GLMP-F31CF747B6;Bottrop;Nordrhein-Westfalen;05512000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bt20afd.txt;main;d7d5cad2440021e434ad864c20dfe4d1f189b35f0e3c06b9c651ace672108fad;manual_2024_reference
USE-e9a3f022f83d;DOC-97b8ea60e5ca;GLMP-F7F00C4C52;Bottrop;Nordrhein-Westfalen;05512000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bt20lin.txt;main;97b8ea60e5cab3c8bbac19609205c7bbc0a13c1f1f89748e2c363d550ba86d25;manual_2024_reference
USE-716f23445287;DOC-92d04e961203;GLMP-AD48D22A9F;Bottrop;Nordrhein-Westfalen;05512000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bt20fdp.txt;main;92d04e961203377b1c3b1566b8595e606444774c1f684ca7af56f482fa29d79b;manual_2024_reference
USE-8b5a6dd5ca36;DOC-fa911eadf112;GLMP-608015710C;Dortmund;Nordrhein-Westfalen;05913000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20afd.txt;main;fa911eadf112df9cf7fa684728307467004dd9375b5c2eff162a945ada932c6f;manual_2024_reference
USE-3c232a14d5e3;DOC-69e888c54c34;GLMP-22BB3E0379;Dortmund;Nordrhein-Westfalen;05913000;Basisdemokratie jetzt in Dortmund;baj;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20baj.txt;main;69e888c54c3409f9563965eb3df9960facd2a0be625f5dcf637967d574d59ea4;manual_2024_reference
USE-570037271ef3;DOC-56d79b686de2;GLMP-07BC14299C;Dortmund;Nordrhein-Westfalen;05913000;Bündnis für Vielfalt und Toleranz;bvt;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20bvt.txt;main;56d79b686de22b08a82920b4f38d3517e80aff80628d2d0112f499400ac48b58;manual_2024_reference
USE-9892b4fe5b1f;DOC-c78f84c2823c;GLMP-348C613E85;Dortmund;Nordrhein-Westfalen;05913000;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20cdu.txt;main;c78f84c2823c3504011e841f211be9db71d521b891f4ac212dc6521150c6929e;manual_2024_reference
USE-aa3c669f24b8;DOC-738f6bfcc5ac;GLMP-286B5D8225;Dortmund;Nordrhein-Westfalen;05913000;Deutsche Kommunistische Partei;dkp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20dkp.txt;main;738f6bfcc5ac7d15f1e33766cf6f05c81f85d089e52458d95c81cc5268ce9084;manual_2024_reference
USE-2f5d88c83fd7;DOC-4dcbe3634183;GLMP-CC943EB1C7;Dortmund;Nordrhein-Westfalen;05913000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20lin.txt;main;4dcbe363418389ea416a7744a51a16cb4d92f1dc398ff4a218b0803459197b3a;manual_2024_reference
USE-1b656ef39f30;DOC-6ad93157ac46;GLMP-F39D0829CE;Dortmund;Nordrhein-Westfalen;05913000;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20par.txt;main;6ad93157ac46aa4ca7b964bd943bf92b526599215b4603de30d85069ba4624b5;manual_2024_reference
USE-b369b3c305f7;DOC-bccfdc039d1c;GLMP-B5F1352E91;Dortmund;Nordrhein-Westfalen;05913000;Die Rechte;rec;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20rec.txt;main;bccfdc039d1c0e8051364b95ef9fd4d75d30bdefc7370143b572b061d5959ba4;manual_2024_reference
USE-c35318fea2cf;DOC-ec7220888da0;GLMP-70F5777D6E;Dortmund;Nordrhein-Westfalen;05913000;Digital Ökologisch Sozial;dos;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20dos.txt;main;ec7220888da02588ea1995d1b527f3d7c8753815d9d0a6f5143ce852caee2d2e;manual_2024_reference
USE-73c53c303b73;DOC-5f80bb49b2be;GLMP-23D0520EB0;Dortmund;Nordrhein-Westfalen;05913000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20fdp.txt;main;5f80bb49b2be2c72bcce9e8f6f2f34a453301e3e966b4fbd59c1abceac6b0568;manual_2024_reference
USE-057ce6bd8fd6;DOC-f2e39cc16ab1;GLMP-9BB924CF5C;Dortmund;Nordrhein-Westfalen;05913000;Freie Bürger Initiative;fbi;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20fbi.txt;main;f2e39cc16ab1f92eb6a3102bb6a73275ec6189846dca8970d023162b66bc71ea;manual_2024_reference
USE-d288363b90f6;DOC-51067eb4c105;GLMP-6C4C7949E1;Dortmund;Nordrhein-Westfalen;05913000;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20gru.txt;main;51067eb4c10553c0793ba93d592e5405de71a668a1ec05ac87d2e04f9c44895f;manual_2024_reference
USE-2133475f5a5d;DOC-d0ea7f4c6a2d;GLMP-09C9881A31;Dortmund;Nordrhein-Westfalen;05913000;Piraten;pir;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20pir.txt;main;d0ea7f4c6a2dc93f7919a898ba3ca8b12b4953dafbe2618e0f3b25d524916083;manual_2024_reference
USE-2fd7c7e85053;DOC-4ae910a35878;GLMP-286BEA4EC0;Dortmund;Nordrhein-Westfalen;05913000;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do20spd.txt;main;4ae910a3587819224feae38a02457ddaccccd82576115946f8cc26a55854f2e1;manual_2024_reference
USE-7c4fd3d84b38;DOC-a43a32094114;GLMP-4CD0ED1589;Duesseldorf;Nordrhein-Westfalen;05111000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20afd.txt;main;a43a320941149eaac8425460d78d8ef9d457e960e85ffdce6028f6048a4a2731;manual_2024_reference
USE-6afcdcdbce47;DOC-3df689bddb00;GLMP-EA7C1A0FBD;Duesseldorf;Nordrhein-Westfalen;05111000;Bürgerliste Freie Wähler;bli;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20bli.txt;main;3df689bddb008619f7f0a0e94e776b800b32cd154f6e99747fafa3815d29d0cb;manual_2024_reference
USE-f94b47ea99b1;DOC-b0319b743829;GLMP-D6C95F5C64;Duesseldorf;Nordrhein-Westfalen;05111000;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20cdu.txt;main;b0319b7438298eab100476378561e39f380dc0646a429a858924eaf8528c645a;manual_2024_reference
USE-7288f1129ccd;DOC-3da02b1bdfed;GLMP-01EF203A68;Duesseldorf;Nordrhein-Westfalen;05111000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20lin.txt;main;3da02b1bdfed1687dfc61e66cf2564bc80ded48e47ea606459f51aa287a53625;manual_2024_reference
USE-eb2c9c086f14;DOC-e23ea7749cd2;GLMP-A091B4F64A;Duesseldorf;Nordrhein-Westfalen;05111000;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20par.txt;main;e23ea7749cd26bceecb5a6328dee740763a9aa957007430b212a49429048e666;manual_2024_reference
USE-3636937ec37e;DOC-59c0d0052814;GLMP-A1242FE529;Duesseldorf;Nordrhein-Westfalen;05111000;Die Republikaner;rep;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20rep.txt;main;59c0d00528144643edb60c8b7ca4df842a4b727d6e6986f2e6d37b9a64a0596b;manual_2024_reference
USE-b68166dc344d;DOC-369467f0c884;GLMP-6A6AB74318;Duesseldorf;Nordrhein-Westfalen;05111000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20fdp.txt;main;369467f0c884092311cb20be1b89bdd18167f2b3cb13b407d72421d435eb397d;manual_2024_reference
USE-181afc281a83;DOC-687c61d731b2;GLMP-AF980CD4F0;Duesseldorf;Nordrhein-Westfalen;05111000;Freie Wähler;fwg;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20fwg.txt;main;687c61d731b2a63f4ebba51dda4bc130f960ee37b368122f07f015e2bb4f007e;manual_2024_reference
USE-04583aaa7474;DOC-8eafc0135cab;GLMP-0693C542DF;Duesseldorf;Nordrhein-Westfalen;05111000;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20gru.txt;main;8eafc0135cab52a8e31c221a64fbd6bab5d663f6119ea6db79d905934f92e531;manual_2024_reference
USE-4ffff9c7b9a7;DOC-708b75617b26;GLMP-7DCB99F72F;Duesseldorf;Nordrhein-Westfalen;05111000;Klima Liste (Düsseldorf);kld;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20kld.txt;main;708b75617b260e3338454cdbf2cf830199fc936f3ec2bb9d114231e8876bbb8e;manual_2024_reference
USE-b0a1cc256c9f;DOC-4911e80343f8;GLMP-374FC59876;Duesseldorf;Nordrhein-Westfalen;05111000;Piraten;pir;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20pir.txt;main;4911e80343f8a15c729cd9c2e7241f371166052be6b6dfea57c09fda5d42a768;manual_2024_reference
USE-0140cf42a228;DOC-bbe2f18a8d65;GLMP-652C8B8665;Duesseldorf;Nordrhein-Westfalen;05111000;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20spd.txt;main;bbe2f18a8d6591ced28002a0f4ba7ea1991bc846719f5c9069bcaaeb81bcd057;manual_2024_reference
USE-0a44e1523d05;DOC-4359d6dc5624;GLMP-71390452DE;Duesseldorf;Nordrhein-Westfalen;05111000;Tierschutzpartei;tsp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20tsp.txt;main;4359d6dc5624fd2fa4e42be2a231e584d5374112417d3aea5d8f271d3297f7e6;manual_2024_reference
USE-1f020906c8c6;DOC-9f602b977063;GLMP-339932E164;Duesseldorf;Nordrhein-Westfalen;05111000;Volt;vlt;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ds20vlt.txt;main;9f602b97706301068f73f45df113042f04bf23c51a0d0a191941d6d6da453747;manual_2024_reference
USE-99afb4f17367;DOC-531f928bb653;GLMP-30413BB43F;Duisburg;Nordrhein-Westfalen;05112000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20afd.txt;main;531f928bb6532a8f4f2192902da4f4476f54edea8ffb218d9b1512a9e14d61ce;manual_2024_reference
USE-f4c91c8dee16;DOC-76d2cbe836d0;GLMP-11BD51AF56;Duisburg;Nordrhein-Westfalen;05112000;Aufbruch Duisburg;aud;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20aud.txt;main;76d2cbe836d0c2e94f496baa5d9b95b7354f5b23b5c2b56fa7c0ba037eb54007;manual_2024_reference
USE-59cac6d3b54a;DOC-d6a4245b632e;GLMP-E6519BB35A;Duisburg;Nordrhein-Westfalen;05112000;BIG-DERGAH Wahlbündnis Duisburg;bdd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20bdd.txt;main;d6a4245b632e7a9e776c0f7820f2155f1dcf9f9679210c9749f67c8482c0e4e7;manual_2024_reference
USE-e12590d1984a;DOC-a2e0abb82c88;GLMP-C11DE6F2C9;Duisburg;Nordrhein-Westfalen;05112000;Bürgerliche Liberale;bul;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20bul.txt;main;a2e0abb82c88377eda7dc585969e837f78c83665fd099fbedc986983abf4e610;manual_2024_reference
USE-dff8d2bb94b5;DOC-cbc155a0f10b;GLMP-7828EF6C6B;Duisburg;Nordrhein-Westfalen;05112000;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20cdu.txt;main;cbc155a0f10bb980943c58597d7d6f1a790274df43a92e8a778a75f7dc080b2b;manual_2024_reference
USE-81919a026395;DOC-1249fcf48500;GLMP-0785730C44;Duisburg;Nordrhein-Westfalen;05112000;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20lin.txt;main;1249fcf485002d2a1c2262da0f7607d54ee51e971f013473855292bfc3a94e1d;manual_2024_reference
USE-d4174c07b07b;DOC-29d3028cb0ba;GLMP-AD91EE354E;Duisburg;Nordrhein-Westfalen;05112000;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20par.txt;main;29d3028cb0bacb305233b79ab7eec97c8ab7dec4aa277d838dae5e4062630d35;manual_2024_reference
USE-cb862f425266;DOC-d8d666b56a13;GLMP-003FACFE77;Duisburg;Nordrhein-Westfalen;05112000;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20fdp.txt;main;d8d666b56a131ab9e6a9c3f72bd595becff7b3d4a7fad9dfc1f1e97158d801c2;manual_2024_reference
USE-846a3d33e464;DOC-db14dfa89aa9;GLMP-3596C9D547;Duisburg;Nordrhein-Westfalen;05112000;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20gru.txt;main;db14dfa89aa9209c592ac868ffc9186cda95a4d973998c93de5fc145e46d2994;manual_2024_reference
USE-1006660f276a;DOC-ec8beea8ac64;GLMP-937D4248F1;Duisburg;Nordrhein-Westfalen;05112000;Junges Duisburg;jud;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20jud.txt;main;ec8beea8ac64a460d2af22caeb2b37a62020a074031a3f21fbf88050aecab06c;manual_2024_reference
USE-36c20cbff150;DOC-8991c92f6660;GLMP-E1BA66C5C1;Duisburg;Nordrhein-Westfalen;05112000;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20spd.txt;main;8991c92f66607f102db93473ee41174903ac21e42cb8384bf9dbb6af42b92484;manual_2024_reference
USE-43a620c91136;DOC-13242e88584d;GLMP-FAB0EB821B;Duisburg;Nordrhein-Westfalen;05112000;Sozial, Gerecht, Unabhängig;sgu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;du20sgu.txt;main;13242e88584dcbf23270f50f30aa352aef86d8f991278af369596b427a2e73d7;manual_2024_reference
USE-7cf888fdff36;DOC-1c71d7c9ba89;GLMP-8D75B20B6B;Essen;Nordrhein-Westfalen;05113000;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;es20afd.txt;main;1c71d7c9ba8975bf83ec7fbc476190070fd2f920fb66dc8812b01a591e17f532;manual_2024_reference
USE-080036b5349e;DOC-c74b428594ea;GLMP-1E509DF678;Essen;Nordrhein-Westfalen;05113000;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;es20cdu.txt;main;c74b428594ea203f943a8b9d3efdb1764fb66f1504adc017baf6bbe97d037e16;manual_2024_reference
