source;filename;content_hash;bytes;manifesto_id;municipality;state;party;party_abbreviation;election_year;document_type;program_scope;classification_reason;path
main;kr20cdu.txt;b2b00be1b3b51bfac09fe90836b9472c89c0d585c323b44c9a3815c8a3dd1050;68998;GLMP-789BE82A75;Krefeld;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20cdu.txt
main;kr20dkp.txt;7d07e6277a5cf5d465009b7dd1299e8f99cfa0e1b00bbf4abd84dea3af496ac6;78326;GLMP-2326B32620;Krefeld;Nordrhein-Westfalen;Deutsche Kommunistische Partei;dkp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20dkp.txt
main;kr20fdp.txt;b12fd413901c2aa225f9a3593f624c971dbe469f05bf021975fab86669aae73c;88921;GLMP-81538EEECE;Krefeld;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20fdp.txt
main;kr20gru.txt;b43f9723d5b2efaf348e8d81b3890f95f591d20d7617383c05bc06e2119973b0;101733;GLMP-619B48B7E4;Krefeld;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20gru.txt
main;kr20spd.txt;88d90c1658aca4491a32060cbe7f7077ed6f78d8a97369db28860e26a942d832;941;GLMP-8B84556D78;Krefeld;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20spd.txt
main;kr20wir.txt;68e1fcb7a9e61e165a8d7ccccbfff7bf69cf02a80f9c0bb7e5ae7e4fae97b284;12756;GLMP-5C4084D818;Krefeld;Nordrhein-Westfalen;WIR;wir;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20wir.txt
main;kr20wuz.txt;da59c61ee13b7806c893562717566d94ff77dae0c6dd37b5f055d83587ac963c;13806;GLMP-7F589F9F9A;Krefeld;Nordrhein-Westfalen;Wählergemeinschaft Unsere Zukunft;wuz;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/kr20wuz.txt
main;le20afd.txt;ff1a5c2b18750e2959c9cac5f70c486cf649a184a6f104c1bbdafae5275cc140;9758;GLMP-1264930358;Leverkusen;Nordrhein-Westfalen;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20afd.txt
main;le20bli.txt;2d19bd103ce318d820eb1a3c45b66f08ef2180bc64182d0cdba9ab5791609e5a;533;GLMP-6C0B80693E;Leverkusen;Nordrhein-Westfalen;Bürgerliste Freie Wähler;bli;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20bli.txt
main;le20cdu.txt;f117b9d8cd6dbc811d4f567afb04d55e514bdff637789defb0d9137fbd308df8;34056;GLMP-6E9991343D;Leverkusen;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20cdu.txt
main;le20par.txt;fe764aaa81b6d8ef515b23ece7107a1cb6ba3e282449ea9aed65f69d8f1ef6d1;862;GLMP-E64569E210;Leverkusen;Nordrhein-Westfalen;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20par.txt
main;le20fdp.txt;9a28851b56cb9d2f43e825a98ccb2e232ec1903b1eaf6a335cb4f56ee0e9244f;107682;GLMP-39035D05B1;Leverkusen;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20fdp.txt
main;le20gru.txt;3d7b32b31bd9a6e083b641c2edfe855e82f1217dd09c8d710da4861f316cfa24;89994;GLMP-C881842266;Leverkusen;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20gru.txt
main;le20kld.txt;23024add069621b8431952bd39fded92a9b1cf92816a9a14310b5a9053a7c25a;2704;GLMP-3667519B87;Leverkusen;Nordrhein-Westfalen;Klima Liste (Düsseldorf);kld;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20kld.txt
main;le20lpp.txt;935647fec3e3e93af0530646dba71c35f2bf6ae4b789f226b8d30a3c7735574e;143681;GLMP-B8BD4AA82A;Leverkusen;Nordrhein-Westfalen;Leverkusener Liste;lpp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20lpp.txt
main;le20poo.txt;b37af1a6b8b8a156e0e529e1ab77a087b4579838efb74ce540c5819d10bb99c5;15002;GLMP-7AD3830AE7;Leverkusen;Nordrhein-Westfalen;Opladen Plus;poo;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20poo.txt
main;le20spd.txt;63fb26b0cf30b098dbc2c85795b462953352ad40d2f805d3d6bf930f22d9f364;76898;GLMP-B54C6EC2EF;Leverkusen;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/le20spd.txt
main;mg20afd.txt;35bffad3792b8e3840326b35d3537667d4f41da53976c699c70bb8a42d15ab25;30133;GLMP-3FD29C1472;Moenchengladbach;Nordrhein-Westfalen;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20afd.txt
main;mg20cdu.txt;4b0106b894e84dd5b67602094d8f17d30cbb3c28826b4da058b7ae87ae22adee;60483;GLMP-BC95A0013F;Moenchengladbach;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20cdu.txt
main;mg20lin.txt;25ebe7dc6e41a23fe0bc85ee63856f7133a9d937994e06bef57ad0cbd2c84abb;75424;GLMP-4CDA7BC069;Moenchengladbach;Nordrhein-Westfalen;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20lin.txt
main;mg20par.txt;dfdd0839e367c4f494a0d3ffc1387cbade5688353bbb59ab16c2661e06e17e30;4901;GLMP-D7DB42160E;Moenchengladbach;Nordrhein-Westfalen;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20par.txt
main;mg20fdp.txt;d734b82259ff268c145bed6b7a12830093e286a98958c7f9d064b0bd43d7a2c9;46210;GLMP-8B8FEA8CAF;Moenchengladbach;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20fdp.txt
main;mg20gru.txt;70e347e8287698187b15eb6c73b128b61e6eeff42fbd63abd9460f1ece309c4e;110094;GLMP-2E65CF208B;Moenchengladbach;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20gru.txt
main;mg20spd.txt;e463d12ad98a3cbb932e5212b7816f2a16ebff67fc9d9cd32238b666a0f063bf;76886;GLMP-C652A60395;Moenchengladbach;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mg20spd.txt
main;mo20cdu.txt;6eff52fa2f0af332aa3244e5031ac86988099631975aa8ccdfc4fdec6b250f41;3839;GLMP-3711C44404;Moers;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20cdu.txt
main;mo20lin.txt;9fac48b61b0fb9a06ef4acef8d31a698d087ff8e3ca16cd2a339a10f614eb512;65247;GLMP-80F1CD5F60;Moers;Nordrhein-Westfalen;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20lin.txt
main;mo20par.txt;0e2392ad5907632e2560b0154ec1e6c2deed5d6d86dccf5233a5d16d6383de2d;3270;GLMP-84978D4012;Moers;Nordrhein-Westfalen;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20par.txt
main;mo20fdp.txt;068c5139051408c71fd1352f5830382d384f975a6eee831e1549d56bebedaeb9;20953;GLMP-4E7658DD53;Moers;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20fdp.txt
main;mo20fbm.txt;09244e75da4ff63e15d7c80b831e8e19589a0fa4f6a71727228aeaaeb973b0a8;24353;GLMP-7F77804798;Moers;Nordrhein-Westfalen;Freie Bürgerliste Moers;fbm;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20fbm.txt
main;mo20gra.txt;72d481bf2c92fe3daf6b3b022089418e6bbc50ffedf7103908f0739068d3c823;25631;GLMP-F9F915CD7F;Moers;Nordrhein-Westfalen;Grün Alternativ Links (Lübeck);gra;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20gra.txt
main;mo20gru.txt;c8d885b90c65f9eef2b8a15cd129c2955e8a142972d69faf0e8ab10008c31b3f;21697;GLMP-73057ED193;Moers;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20gru.txt
main;mo20spd.txt;494bee8d21bdbaf231b4c78ce79c2205f69c2b28849b3bba9d3252b65705fc05;39224;GLMP-7A6FB11EE6;Moers;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mo20spd.txt
main;mh20bam.txt;a07d7ebe11072e9007c9e2aec4fe73b43718f2fb2c8e9588ff8c17f3149fceb9;8960;GLMP-52B7F9B05C;Muelheim an der Ruhr;Nordrhein-Westfalen;Bürgerlicher Aufbruch Mülheim an der Ruhr;bam;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mh20bam.txt
main;mh20cdu.txt;23534a546a9af5d6fefaed14d574c99bdaa1a4fd6abbff9810c9139578f702be;71393;GLMP-D128EE2416;Muelheim an der Ruhr;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mh20cdu.txt
main;mh20fdp.txt;1644d54cf61292206262aee0fc6f4b13ea1dee499185bad68163fca96c70d4b4;58254;GLMP-CBBD690BF6;Muelheim an der Ruhr;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mh20fdp.txt
main;mh20gru.txt;73257cc3644a59d13e01b303bcafedc6950c819232fd53e69113058936972bf5;31456;GLMP-5360910BA3;Muelheim an der Ruhr;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mh20gru.txt
main;mh20mbi.txt;113e04a991b27a16b1cc5b9090d3982020de896788011a8dca811e917d9c9836;56116;GLMP-B4F8228188;Muelheim an der Ruhr;Nordrhein-Westfalen;Mülheimer Bürger Initiative;mbi;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mh20mbi.txt
main;mh20spd.txt;b31fad31d8f2008a348b82312287b3127d0a5ba001c0bc766d9aa2668248d7a8;109297;GLMP-69FBA83E71;Muelheim an der Ruhr;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mh20spd.txt
main;mu20afd.txt;99e32ae69c4f982a94a96bca651577dc4319969eb3b83391975e5b8d059b6747;65722;GLMP-E7C0D2F892;Muenchen;Bayern;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20afd.txt
main;mu20byp.txt;251e383476df3a84d992ea8ad08c285d6abad0e3fffae0cc05b908bcd21d7129;22238;GLMP-7D4BB208B5;Muenchen;Bayern;Bayern-Partei;byp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20byp.txt
main;mu20bia.txt;64da42397ff0ca8123800148f184877685478e39ecea741f0e4abec395d61af2;17964;GLMP-E1E4A568B6;Muenchen;Bayern;Bürgerinitiative Ausländerstopp;bia;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20bia.txt
main;mu20csu.txt;0b92b7f7da45d44d9d77558550570738b3c7eb02ce2a1fa82ca95e0fe56d1fa0;128865;GLMP-8FBCF5A0F1;Muenchen;Bayern;CSU;csu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20csu.txt
main;mu20lin.txt;7be8bead0d6eec3a6dd9a58f2fcf1a680bebb2d8dde9c7aadca8730d4e64a8d5;102880;GLMP-7842B70FB7;Muenchen;Bayern;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20lin.txt
main;mu20par.txt;9a574d8a2e9b830d464c3728da4cb14286801cee3e99b8179e7ad9c5ac436792;11466;GLMP-4099FE89DB;Muenchen;Bayern;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20par.txt
main;mu20fdp.txt;0e87925d75919061fc01b78a05c77a96d70df3739413f276e979c6fbe8a667d2;138771;GLMP-A234A8A4D5;Muenchen;Bayern;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20fdp.txt
main;mu20fwg.txt;42cbe28403663d5573723d5ac3de751ad2dfc264ef6073f4501ec28e4276b405;18455;GLMP-D487B48C2F;Muenchen;Bayern;Freie Wähler;fwg;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20fwg.txt
main;mu20gru.txt;16ef6244e0292dad7e2d88900422f4525692edbc4ebc75329056cbdb0936920b;136826;GLMP-C655CAAC15;Muenchen;Bayern;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20gru.txt
main;mu20mul.txt;f9d191f561f43e98d0d8b7d662bac108a312e8d957a123e14ae6a4aa3bd1378f;52020;GLMP-D2738A148C;Muenchen;Bayern;Münchner Liste;mul;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20mul.txt
main;mu20rlm.txt;2a49c7e7ae8cfc9817d44aa5b4695c6c2d4f8284d0978cc489d4431c795bcd86;87862;GLMP-4BFAA18204;Muenchen;Bayern;Rosa Liste München;rlm;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20rlm.txt
main;mu20spd.txt;ea348acf8bc7a321a3a663d717377de8598bb72ad0123e465d9dcc6aeb5380de;172277;GLMP-C6EFDDFA6B;Muenchen;Bayern;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20spd.txt
main;mu20vlt.txt;dc454d34e93e7b71421ecb62ac9fa59f71cba3a66bfd56ac539799229c887ad5;92105;GLMP-368A30F82A;Muenchen;Bayern;Volt;vlt;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20vlt.txt
main;mu20mut.txt;b064f11e8e9924c2c7b4f98ed6c3fd437c99bb4371a32b443a954daa5b407e07;55515;GLMP-BD7B2E9631;Muenchen;Bayern;mut;mut;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20mut.txt
main;mu20odp.txt;7894439e7933dd0d29db25c706f64106eeb215c1b26a82758f2aee14947df59d;93337;GLMP-F3619C8573;Muenchen;Bayern;Ökologisch-Demokratische Partei (ÖDP);odp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/mu20odp.txt
main;ms20cdu.txt;d32b07822d0adb63982423540bd270d14aa91156d3cb819be806009eaa5f3e99;123171;GLMP-9E83F2DEBA;Muenster;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20cdu.txt
main;ms20lin.txt;38f4c6d7c836b3d37a6319188a04ea53a2995dbd31a080765afa45af9dd165ef;160684;GLMP-01E94778FD;Muenster;Nordrhein-Westfalen;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20lin.txt
main;ms20par.txt;f3d5a48eac09d6c51b9645b97304ff89c29c36bddee504791f79ce5337ffb413;10466;GLMP-0D49D4479F;Muenster;Nordrhein-Westfalen;Die Partei;par;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20par.txt
main;ms20fdp.txt;782bd1d697061e76bb1ebb6eb40fde05fb0d68aad6ec7d60609c93d372fb96ff;67839;GLMP-3FAE7145D5;Muenster;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20fdp.txt
main;ms20gru.txt;9e297a0836555e1d13d3b53e8ea3d548a7a34804336918a3bfd57aaa1574990d;411853;GLMP-B6C2FE1436;Muenster;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20gru.txt
main;ms20mib.txt;0dea4e218ec01f714302bd581514ce964834e899deb34540c04e12142b41ffa7;15873;GLMP-F432E98659;Muenster;Nordrhein-Westfalen;Münster ist bunt und international;mib;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20mib.txt
main;ms20pir.txt;7f5ed3aa5bd58dd92469b9aff4b17efffa98345b2c0ac36fbdd3cbfde446d29d;22282;GLMP-D48DDB8392;Muenster;Nordrhein-Westfalen;Piraten;pir;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20pir.txt
main;ms20spd.txt;956f64be0701e6a36f054dd2525e4a7332034c278a548e5d3104f14233e86a6b;97708;GLMP-8D82489977;Muenster;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20spd.txt
main;ms20vlt.txt;32e56f455dee3249f102275024fd0e189f32fcb459a8def43d11265ec2a1eaf9;22434;GLMP-C5C58FD8D4;Muenster;Nordrhein-Westfalen;Volt;vlt;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20vlt.txt
main;ms20odp.txt;a312a3fc8341c32b5c3c4bfc412bc527261f41e6c173b6fed255099f0b273859;40915;GLMP-B945D0B39A;Muenster;Nordrhein-Westfalen;Ökologisch-Demokratische Partei (ÖDP);odp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ms20odp.txt
main;ne20cdu.txt;a87d104da087c0b440817d53571a5a3cdf944c5fd7854376358d025493d9fcdf;88221;GLMP-BD3D71E53C;Neuss;Nordrhein-Westfalen;CDU;cdu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20cdu.txt
main;ne20dzp.txt;d127aafd13ad43cb8342a02d0cccf3cd002871de33232db8ff442f5ec823b389;14852;GLMP-BDD8193346;Neuss;Nordrhein-Westfalen;Deutsche Zentrumspartei;dzp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20dzp.txt
main;ne20lin.txt;234c32a4fee57b144f1f0fa7b7a5c18068cb53828aa932aca9a7a83e0c54559e;6844;GLMP-CD1B1C07B1;Neuss;Nordrhein-Westfalen;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20lin.txt
main;ne20fdp.txt;31c8dce62c91edad77e79504c9ef933b4072a7c064efd14883a8ba405f89b882;40194;GLMP-8E7FDCE1E4;Neuss;Nordrhein-Westfalen;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20fdp.txt
main;ne20gru.txt;943b8321acb1110a3a3ad0bf96dd74208c3a33a1e5529af6922abc4996dc5846;75101;GLMP-C98A440ED2;Neuss;Nordrhein-Westfalen;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20gru.txt
main;ne20spd.txt;f0140936d8e61c8f7aa433a88e1a349f6edb73bf02a0b472db3075010fc62525;108304;GLMP-9B22282C58;Neuss;Nordrhein-Westfalen;SPD;spd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20spd.txt
main;ne20tsh.txt;ff262b16187babe1f015f52ec1abc1ff73226f276880847ba3a35841df8f5858;8527;GLMP-0A775D98DB;Neuss;Nordrhein-Westfalen;Tierschutzpartei;tsh;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20tsh.txt
main;ne20uwg.txt;78687b781d621933e714b528261e301876b3f2a53047e2865d96fe408d1113c6;18612;GLMP-3ED8034752;Neuss;Nordrhein-Westfalen;Unabhängige Wählergemeinschaft (UWG);uwg;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/ne20uwg.txt
main;nu20afd.txt;0636015be7da75121f6a53d815ae09679626b371d70deba26afe7f365812af15;10510;GLMP-C9D386255B;Nuernberg;Bayern;Alternative für Deutschland;afd;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20afd.txt
main;nu20bia.txt;1fee7cc3439687df272f9650a4a2e3a9adf0cd9856b42abe4006bba0d3fc25c2;7300;GLMP-2DF52E7D26;Nuernberg;Bayern;Bürgerinitiative Ausländerstopp;bia;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20bia.txt
main;nu20csu.txt;ed599538c652abc96ba06020c944b35912eaa11ea773e338594b011162e0763c;27087;GLMP-477857170A;Nuernberg;Bayern;CSU;csu;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20csu.txt
main;nu20lin.txt;b3655f0d41d565d79d0ffc15d8ee9c6283e44ed5a35b126a449caf75934f04f1;103465;GLMP-1F0170BB53;Nuernberg;Bayern;Die Linke;lin;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20lin.txt
main;nu20lil.txt;4104b6eead1f944b4cadd78f3bcddf633a88218213e17e2fb8840b3447394060;76608;GLMP-DA388CCDAA;Nuernberg;Bayern;Die aNDERE;lil;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20lil.txt
main;nu20fdp.txt;2a0e9965b6d0ce8cf0624fafff74aade7ba0f0aac924620382a31f89f2f407d5;98496;GLMP-8CB7EF2B10;Nuernberg;Bayern;FDP;fdp;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20fdp.txt
main;nu20fwg.txt;8b9d121c08c21db122218711110472c222ca4b5755bf1f0821eaf1d3b84f9952;12723;GLMP-1390C10C35;Nuernberg;Bayern;Freie Wähler;fwg;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20fwg.txt
main;nu20gru.txt;50bbf4f8e295759b57a053575addcc6370ef049c23ce6cb6589ff44e9837038f;136646;GLMP-82B8BAFD82;Nuernberg;Bayern;Grüne;gru;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20gru.txt
main;nu20pir.txt;287611cbeb4cd47b52e6c715941cb2d865883d8a947f1c9ba88e82cae9cb80b6;36423;GLMP-7DD8B24358;Nuernberg;Bayern;Piraten;pir;2020.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/nu20pir.txt
