document_id;filename;document_type;program_scope;election_year;content_hash;bytes;source_count;main_file_count;other_file_count
DOC-c5e38d3a69d5;po14bbp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c5e38d3a69d59bf707e3faa11a68a2b1f92eab45b2db89f1656547db1f6de935;14663;1;1;0
DOC-c5f3280212ed;fr14ffr.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c5f3280212edffd69463428fdaf37755dcc50e4e951f3f080e86c4404e95428b;86944;1;1;0
DOC-c5fff2db3a84;je14gut.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c5fff2db3a840145ed7ad01f4f3d5466273590b317a95cb60b54e9a45ee0dc3d;19402;1;1;0
DOC-c634d6b7fe4f;da16spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;c634d6b7fe4fc4abcf5f9a682cf6447fba4e549203c474852393e5eb3a064e10;111371;1;1;0
DOC-c658d7e2eb74;Schwerin_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c658d7e2eb74b12df241467c152cb87d50df5d667cb85e2ecbce5c8aab5728c2;38850;1;1;0
DOC-c66554b0275b;Stuttgart_Klimaliste_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c66554b0275b649e31c1001c0a7ce870b2e2eefcd30cf4fbb4c3036ac90ac9df;66119;1;1;0
DOC-c6731ba3f697;mh14afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c6731ba3f697d2be869456d85c8af57b1305b3fcec20127517c2b0719ef7c122;6280;1;1;0
DOC-c6ad90432f95;wu20fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;c6ad90432f95a4c4fb9ba6dbbe75e71a0570f5a8a1b479970a2469460c3d3c4e;75357;1;1;0
DOC-c6e5aee47589;Reutlingen_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c6e5aee47589eae9626c8c72d032a6ae363379d79a4b4767d3bd90f51df7852a;6292;1;1;0
DOC-c714fc30f4c3;Oebisfelde-Weferlingen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c714fc30f4c3621f3586389641232df42b82a61ec99f3287080970fd446d1137;1601;1;1;0
DOC-c74b428594ea;es20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;c74b428594ea203f943a8b9d3efdb1764fb66f1504adc017baf6bbe97d037e16;87616;1;1;0
DOC-c76805857b87;rt19wir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;c76805857b873d649ee35609b7d9e2d944ed34c49de59343a36e5bdc883a1a0e;4119;1;1;0
DOC-c78f84c2823c;do20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;c78f84c2823c3504011e841f211be9db71d521b891f4ac212dc6521150c6929e;82871;1;1;0
DOC-c79fb6ffe983;Beelitz_FDP_2024.txt;anderes kommunales Wahlprogramm;Landkreis;2024.0;c79fb6ffe983d460cf9bd608fc9b164472a8adb4ce397481b741372d2691e852;2356;2;1;1
DOC-c7a039635235;lb08gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2008.0;c7a039635235202c046fc22e79d38a9093ab8b813904c399c8377a3e8aa7ce9e;142148;1;1;0
DOC-c7d9a24e6bee;bt09fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;c7d9a24e6bee693b9da743a6160a2c59cb7c431212b2287270dfa2ed81422a14;24636;1;1;0
DOC-c7df3bfd5833;co14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c7df3bfd5833ed5c884e9bf4b68ee12bc91a19b923d0146ac807a1c768eb9e9f;19920;1;1;0
DOC-c7ffdf5339c3;hd14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c7ffdf5339c3b0794bb2d0cc8fb76e717672bc503fc1fd1c21ff1c7839dc5048;90123;1;1;0
DOC-c800d8e3d897;sg14fbu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c800d8e3d8972807c011d1849319e3a77edfe39a030f4d2b9dc1ee7bddc512ef;20311;1;1;0
DOC-c808c9395eb2;ha20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;c808c9395eb25cf87cc257418ba0b9a18b68ffe24a3f0f130270d923182a20a2;37853;1;1;0
DOC-c84c60083dd9;bn14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c84c60083dd9eacd65fd059a501404ad39b85894a96268cb89ae32f4830702d8;164191;1;1;0
DOC-c85203f650c9;Koblenz_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c85203f650c98bf20a224629fa7ac42dd2d294e61f136a6395655c7d6a461d61;7104;1;1;0
DOC-c8647703ae88;Friedrichshafen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c8647703ae88ef65a1b749e8e5651cdcec8919590d97434296436acf497f6487;4036;1;1;0
DOC-c8851be70628;br15fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2015.0;c8851be7062841c257947cbdfb1b3a05bf49f50305eadb5e6302e2290c9e055e;112263;1;1;0
DOC-c89d8f4e2077;ne09gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;c89d8f4e207732fbb95172b2c95bbe1fa27a7595e15bc76d14e70d0033c8b7fe;15224;1;1;0
DOC-c8cd4a93af34;Saarbrücken_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c8cd4a93af34a172d3ebc31c39d9f4d46b2d3aaf755454e3733b13cba00606c6;21244;1;1;0
DOC-c8d885b90c65;mo20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;c8d885b90c65f9eef2b8a15cd129c2955e8a142972d69faf0e8ab10008c31b3f;21697;1;1;0
DOC-c8e57e526525;rg20lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;c8e57e526525ba11e261fe225e45a747409f6614cc16aa02f9bdabaaa49e9afc;83566;1;1;0
DOC-c8e939c6923e;Magdeburg_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c8e939c6923ef7fe3f77d501b33f2ab5c67b001e6e31aa2453808d839a491451;67208;1;1;0
DOC-c8f33a58d6fe;bn14bbb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c8f33a58d6fe9ce161d3f4ea24d352b4fc427c297074b40a5e385fb50370fb2b;26018;1;1;0
DOC-c8f65765b036;ha14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c8f65765b0362f3b4258ece2875b0779d34273e8c7eda03c8364125f35f71c9c;32541;1;1;0
DOC-c926a4b36aa7;Rostock_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c926a4b36aa78414c990ee63bf601047107c4388c455a9804ed192ff7d2a7b2a;6536;1;1;0
DOC-c92c87689e5c;hd14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;c92c87689e5c0b6fff287719032d05ebbeca0c41bab063da1439a2b811fb313d;57000;1;1;0
DOC-c96e4b891736;Oebisfelde-Weferlingen_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c96e4b8917363f04487243e0b48c05c5e748961ab5e9e469f2c4ae3da47efdd6;4341;1;1;0
DOC-c976ab6755f7;hm04gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;c976ab6755f704a2d91c51940daa28ffe40eb90d07cab1f64eef78356f38288d;80872;1;1;0
DOC-c9a4b8c4cee8;st19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;c9a4b8c4cee84222eef8e8f848d23653435a6de981835b20ecd7b37eaed0bd21;42952;1;1;0
DOC-c9cb0044b137;Barleben_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;c9cb0044b137ac87a426468e1996665db32fc276d36e4d2c1ea1557d864821b0;29750;1;1;0
DOC-ca2f6f3f5df4;hm14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;ca2f6f3f5df4c1be374b6ec7b35a471033c9ff5888978afc4581f3c72d1e6c7c;57615;1;1;0
DOC-ca300124de3d;Aalen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ca300124de3dea000abb66d39d9a898f321b3a43c72d42faf99d5ef9ff5dc45b;8337;1;1;0
DOC-ca5a660327ce;pb09fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;ca5a660327ce6007b318368a0cf1ec07eb42d350876002e1b5da2f8fc32ce8ec;27888;1;1;0
DOC-ca5d4f1a0830;Baden-Baden_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ca5d4f1a083023a5913ef2f6e20823a898995c8d2c9c242e5fe3f2ebe47756bc;15470;1;1;0
DOC-ca6b824c768c;Chemnitz_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ca6b824c768cbc9da8ce9ea795a2291321a80287f0e63288b28aeebe611c80da;25634;1;1;0
DOC-ca8ca4a7f1ed;br15tsp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2015.0;ca8ca4a7f1ed4cf88031ef6ea4f3a90b9997f2e53f55c2ed2f74a20f6caa4692;62329;1;1;0
DOC-cae1c59d76cc;Ottweiler_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cae1c59d76cc2c9d3d47f15afd3fc45bb1ed97c0e93af7b7b8aadedc6f85b109;2827;1;1;0
DOC-cae6f08a84ff;au14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cae6f08a84ff71d597574a6c757925566921b5d1fe330c14647b376525a4b465;17400;1;1;0
DOC-cb1cd37da9f1;du14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cb1cd37da9f18e3a4ce650c896675ca29eaab6da332c9f2424e04ba776e6abb8;106525;1;1;0
DOC-cb38ec3d1670;nu14bia.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cb38ec3d167053c8b213f85f74513b5dc3dbb767e024d773140d3ffb2c92ce6b;13619;1;1;0
DOC-cb53d753ba56;ef19mws.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;cb53d753ba569f4afba83862a683abb1da7de8e77d3c5fd8105e8320591d3716;24056;1;1;0
DOC-cb5717d4a6b4;wu99gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1999.0;cb5717d4a6b4e1e458f0eed6323a55cc9a23a9f1b515bd0c4f00ca57f221740a;153384;1;1;0
DOC-cb74889eeec6;rt19fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;cb74889eeec621474aad54db9a229b5f8e0a47b54805e70a61aa0caf9870b7e3;4271;1;1;0
DOC-cb7f56bf0125;Trier_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cb7f56bf01254de9273cc8876b55060b4e07f63903931114a6a204c6e76f71ff;11921;1;1;0
DOC-cbb3d7e84546;ob20lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;cbb3d7e84546d530c7a4ad5950267b0501fb41f3f5850e668a98022064f78acd;116082;1;1;0
DOC-cbc155a0f10b;du20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;cbc155a0f10bb980943c58597d7d6f1a790274df43a92e8a778a75f7dc080b2b;38007;1;1;0
DOC-cbd953b12464;rg20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;cbd953b12464fd1cf8aa02d723bcdfdfedffc2b12ed60025eab1dd243aae5583;61713;1;1;0
DOC-cbe041792a80;Kleinmachnow_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cbe041792a80e1897cfb11a755253e1d0eafceb4e69d6c5e473f41033c17a97d;19017;1;1;0
DOC-cbf0c15dba2b;ff16fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;cbf0c15dba2b8efecec106f7a1e5616baf430bbb3be9e2f753a5fa952a86407e;66648;1;1;0
DOC-cc095c36f4e9;es14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cc095c36f4e9cc87c39bdd96f2f079e437c4837beadeb88fb03879b6516fb19c;75792;1;1;0
DOC-cc26d7188bff;nu14gut.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cc26d7188bffe6c44b88da3fca517fd0f9ea513f2ecc0b6265c097ff0a241cff;511;1;1;0
DOC-cc3d0141af40;sa16gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;cc3d0141af402d167af13a8b30c0deb82d51e30b07745963b8836ed20c8d05d1;56057;1;1;0
DOC-cc6fda338227;Stralsund_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cc6fda3382276dabc407c7b828bc7ffb3414cb2f6bb20285cb5c5510ee8a2fe2;21136;1;1;0
DOC-cc84ec52ffe2;ma19par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;cc84ec52ffe2b7bde2c6a7ce55b8cdfd37379a603859df27efa8593b9e83821e;1790;1;1;0
DOC-cce09d0199df;hn14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cce09d0199df494686e04869b9d542f94bd75a283a3516dfea19204e8959278f;99823;1;1;0
DOC-cce149da8d07;Weimar_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cce149da8d075d77416f264c644a8556880e7305b506a14a03316cc23949ab44;34898;1;1;0
DOC-cce6e63d8724;Salzwedel_Bündnis Lebenswertes Land_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cce6e63d8724c6ea72c15e7226ccae37a08b0a61d75a6d6400e083d5519da7b8;2066;1;1;0
DOC-cd1197048c90;sa16lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;cd1197048c901779d8fed45c275b797952aa2735ca69934f52777a3d3d2954d7;29011;1;1;0
DOC-cd242d6474d2;bh19spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;cd242d6474d21cf23593026d8bf8f50d31674a32c644e670f8c014b33d21090d;148017;1;1;0
DOC-cd34079580e6;hn14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cd34079580e62e2b5cfe99495f8d8e46bfa84eff4b1f2fb83ce5d98891fd330c;31454;1;1;0
DOC-cd4b3e0a73f8;Dresden_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cd4b3e0a73f89b36f47effd307ded8f4bb5c93f32761e73d88c8a382188fad80;81546;1;1;0
DOC-cd6578c46d74;bh15lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2015.0;cd6578c46d743048f223aa0c40aec3ac888bbda552c8ab39d7167f9452dd9b9c;70031;1;1;0
DOC-cd697418073f;ch19lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;cd697418073faab8b641d8cc5686bf8b24d6070d5c91d0ae55aebab5026d936c;53662;1;1;0
DOC-cd701f2edb44;Greifswald_Bürgerliste Greifswald_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cd701f2edb4454855537283b91fd4b6617071d6becb0b51331547cd543c42b42;18342;1;1;0
DOC-cd78aa210c0c;Heidenheim an der Brenz_ÖDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cd78aa210c0cb61348c3bfad9df8f60e10df5a04c2afa83f9a9aec4009d62000;3127;1;1;0
DOC-cd8212a1c2be;bo20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;cd8212a1c2bed6e7ba4a125812f35b82596ae9f581f01482ee8455c03e417b50;150396;1;1;0
DOC-cda5cc89bc98;Rangsdorf_AfD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;cda5cc89bc988dade9e70af0bcde48a1ce043ca761da94b957cf18b1b91979f2;4649;2;1;1
DOC-cda6d66fffdb;do09lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;cda6d66fffdbe925432e48897df9c45d5337a54941446a867f19b0773fc6396c;76139;1;1;0
DOC-cdbb843eee6f;bn20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;cdbb843eee6f320148a2c20d8813ab58efee31e921a0ec5802eda29599f60896;155944;1;1;0
DOC-cdbd73da8a79;rt14fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cdbd73da8a79d17935a0977d11f256ac8ffc760adce3bda70b1db81e359694b2;9133;1;1;0
DOC-cdc0ad8bce06;Lebach_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cdc0ad8bce063036bea804b405f876eed44e29776e8d1b67cde3edc12b45f376;3401;1;1;0
DOC-cde34982628b;Oedheim_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cde34982628b5a4629c41f586363e816f927f82f0e92902f54e6e7fc008466b3;2383;1;1;0
DOC-cde3d90a6858;Dresden_BSW_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cde3d90a68586565734e9b075acccb35930f1dcde0a62fe315874425fc592383;13742;1;1;0
DOC-cdeb11fdf323;in20fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;cdeb11fdf323ab4507d2897f5dd11f8614f6808a8eca8f80c3fe66172bded374;3509;1;1;0
DOC-ce011079d734;Grabow_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ce011079d73441d68ef7be7e8f145df7ad6c4d7d0e4feec485de3643f8635a4c;2064;1;1;0
DOC-ce1d58bbacef;Bismark_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ce1d58bbacef5774cb1f74a9d06030da334a39dab401e14e37393738879266e3;1779;1;1;0
DOC-ce2563f017ff;sa16fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;ce2563f017ff98d994aea2c58404b5ceab069475f4e6b43c6d2f03d2cb2c0692;9757;1;1;0
DOC-ce3c99b4fb66;Brieselang_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ce3c99b4fb66d17c49b9f7e5bc175ff4868664fc0d6d0b72f5716e8c38c52613;1226;1;1;0
DOC-ce542afd1a05;Plauen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ce542afd1a05b2c49bc1c062bfb89456b9fa6c45ad6277a24a7f7cf3f69a4866;11805;1;1;0
DOC-ceeb435066ab;of11gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;ceeb435066ab50818bbcc3fc094a9fe7218d41aceef599fb845b4a6b4aaa40f6;82563;1;1;0
DOC-cf01e609c37b;je19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;cf01e609c37b168938f75e883ccc23beb6a9be2be7755e65e008392c5bd21f86;28765;1;1;0
DOC-cf1bfe93198a;Keltern_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cf1bfe93198ad9ff47554b89ab285ee51ea2a67b7077f4bea3a90660672ca2af;876;1;1;0
DOC-cf39e19cc31e;es14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cf39e19cc31eb588c604d8d5235f673779a322e3ae38b8aa6469d3f275a39e4c;157981;1;1;0
DOC-cf8fd51bf640;sb14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;cf8fd51bf640897e3fdc257c7fafd905067caa6ae62443a21397f58fb275fb12;29345;1;1;0
DOC-cfa96cd44ba9;ki18spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2018.0;cfa96cd44ba9e2da74bf13bc717d8e26e2c3ba432ce639db6de79f44a23576cb;90924;1;1;0
DOC-cfc9a1ae2ad9;Schwaan_UWS_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cfc9a1ae2ad97883bfef2fbc4ee0e8ec297048ce964d27cc5e7eadc5a06110b2;1341;1;1;0
DOC-cfd56493bc80;Waren (Müritz)_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;cfd56493bc80efafadd083dbb7ccd1ba27d66e57b1954498213af0f012565017;21644;1;1;0
DOC-d0090524f940;bs11spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;d0090524f9401babdbc5d8bb16806e69e165d833a92a6a64e3f282b1656da509;65417;1;1;0
DOC-d04636d1e107;pb20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;d04636d1e107abc0e6222b5d4f5a12f1c02e4de12d2e1e98ee94af520b44c387;14771;1;1;0
DOC-d09ecb5ab94c;do12gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2012.0;d09ecb5ab94cf37239678acb9b52df805564a00b9ca25a44591925e2c4009bdc;47118;1;1;0
DOC-d0a2642d59c8;Mannheim_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d0a2642d59c8dbdeda631c89ff8dbd1d8a133bf1545f3a4d2991abc723ca52ad;1609;1;1;0
DOC-d0c22c42b35e;Plauen_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis;2024.0;d0c22c42b35e74970ddcf4b3d340732bb1b6f6f380945576a2908fc6e7999a2c;5365;2;1;1
DOC-d0e5f6108897;bh19veg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;d0e5f61088978184caf0e0d7706996bd327248aaf13a04a9fca19b736787a203;95724;1;1;0
DOC-d0e968afd579;wu09wfw.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;d0e968afd5798d408dd295e408a4966e8c216d95889d95d3af7413fe00289028;19829;1;1;0
DOC-d0ea326b6997;bg20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;d0ea326b69973aef79c282f1cef9b22e3182ddb9b101bd62f943ee2e0aae6844;17975;1;1;0
DOC-d0ea7f4c6a2d;do20pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;d0ea7f4c6a2dc93f7919a898ba3ca8b12b4953dafbe2618e0f3b25d524916083;28530;1;1;0
DOC-d0f8d300fabe;ms14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;d0f8d300fabee64e9cb3653a64426470bed9fa4c2b1129e3a4ab647a3c71df83;87409;1;1;0
DOC-d0fb0123b09e;ef19gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;d0fb0123b09e11ddd7c3fb3becb612971c6cb3d358c6c8fe3a557a7a8040f97f;102149;1;1;0
DOC-d105ac53e821;bn04cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;d105ac53e82120de3bcdeaa2eb7a19d032522f5d28cf3982861a0bcc5401f295;47520;1;1;0
DOC-d106f0009e1d;mb14fut.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;d106f0009e1d83e104838c961d63130312bab7b3f7afa335a4308f78fc4e979d;18079;1;1;0
DOC-d11c835488f2;rg14csb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;d11c835488f20f9d66d419aa18ac950e62eab1cebd972939d4558992cc384fb1;6221;1;1;0
DOC-d127aafd13ad;ne20dzp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;d127aafd13ad43cb8342a02d0cccf3cd002871de33232db8ff442f5ec823b389;14852;1;1;0
DOC-d1568ef695ff;Freiburg im Breisgau_Bürger für Freiburg_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d1568ef695ff758cb5de052af1c8271718124a104a70a14f96948c3a6879e9a1;11045;1;1;0
DOC-d16909de7ec8;Neustadt an der Weinstraße_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d16909de7ec8307fd1fd639571ac3583b027ce5b06fe17e6f11d7e46fcc7f1b8;59514;1;1;0
DOC-d1e203fac174;gt20afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;d1e203fac1743512e0d7e04704ee9593e38edb9c2331a36fd2452f1e8f0853d9;27268;1;1;0
DOC-d2062159349b;Staßfurt_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d2062159349b7f01f6f91c8bb40d4f7fbdbff4c7b9d927f59bdb570d637b40a0;4155;1;1;0
DOC-d248ca5b811a;Brandenburg an der Havel_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d248ca5b811a068fbb6db853414c7088ce921669e683e27e49353dc918a53c48;22691;1;1;0
DOC-d27f9fc881e9;Eibenstock_SPD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;d27f9fc881e9b8ad470737b9b74729e43b82935b40daccd815c95d617b8a6ae5;12049;4;2;2
DOC-d28af60cbe68;ka01fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2001.0;d28af60cbe68fac67c7431318858c019d319709b216c3d9cb7c46c3256f04203;25388;1;1;0
DOC-d2a95a24aefe;ul19spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;d2a95a24aefee8e87237f96fb6f2f4f30bb0f0fed760b202d0d659bdd64694ef;32248;1;1;0
DOC-d2e3aa06decf;bh19afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;d2e3aa06decfd050d929254c468a9afe4ebe6277e968989284a2c56450e76939;56003;1;1;0
DOC-d32b07822d0a;ms20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;d32b07822d0adb63982423540bd270d14aa91156d3cb819be806009eaa5f3e99;123171;1;1;0
DOC-d339166fd809;ko09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;d339166fd8093bc0cdd46160ae89a0193f2c62972c677745a56aa9f54e462eb9;43572;1;1;0
DOC-d39688030980;Heilbronn_Gemeinsam für unser HN_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d396880309809fe4dc343dd6d3ede2df01f37778ecd254556b0b8e7e8eb42b67;6565;1;1;0
DOC-d39b6ab8ae37;Seelow_SPD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;d39b6ab8ae3766696574a30a25abacdd76fecc4649fba6fd003d029e6cf1a829;22683;2;1;1
DOC-d3f327e4d111;do14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;d3f327e4d1111a39907437d3b7f8cab686ce9a364e04f6e791dff475edb8d900;119885;1;1;0
DOC-d400ac094432;bn04spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;d400ac094432e77794471684da072451c50fe3da6988ec58fa7390efa8eddf06;42414;1;1;0
DOC-d41436a12163;Alzey_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d41436a121639a356f76ab73e81e2765ec66bb1d6b528fbd5f7bfbdf57d6b9f5;1147;1;1;0
DOC-d425b20f473f;Pforzheim_Sarow Liste_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;d425b20f473f51d36333b553c6af6850658d00395393fa7e38561f1846ba9ba5;3161;1;1;0
DOC-d44163875d9a;po19fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;d44163875d9a6f75766db7374c363c7249f01f10043c22a2749d3e7668b00a47;11290;1;1;0
DOC-d4435fc7208f;bn14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;d4435fc7208fc2fad5f1c32b76bdc18d6f0aa259496ce1eacb0431b953b3ab86;103561;1;1;0
